ano,mes,sigla_uf,tipo_consumo,consumo,data
2021,10,AL,Industrial,98154,2021-10-01
2021,10,AL,Outros,89992,2021-10-01
2021,10,AL,Cativo,291473,2021-10-01
2021,10,BA,Industrial,802417,2021-10-01
2021,10,BA,Total,2263469,2021-10-01
2021,10,BA,Cativo,1421979,2021-10-01
2021,10,BA,Outros,493404,2021-10-01
2021,10,BA,Comercial,328025,2021-10-01
2021,10,BA,Residencial,639622,2021-10-01
2021,10,CE,Outros,267500,2021-10-01
2021,10,CE,Industrial,237085,2021-10-01
2021,10,CE,Total,1132069,2021-10-01
2021,10,CE,Residencial,434201,2021-10-01
2021,10,CE,Comercial,193283,2021-10-01
2021,10,CE,Cativo,881224,2021-10-01
2021,10,MA,Outros,131214,2021-10-01
2021,10,MA,Residencial,340386,2021-10-01
2021,10,MA,Industrial,161166,2021-10-01
2021,10,MA,Total,747444,2021-10-01
2021,10,MA,Cativo,570598,2021-10-01
2021,10,MA,Comercial,114677,2021-10-01
2021,10,PB,Industrial,121517,2021-10-01
2021,10,PB,Cativo,378498,2021-10-01
2021,10,PB,Residencial,195881,2021-10-01
2021,10,PB,Comercial,82311,2021-10-01
2021,10,PB,Total,500605,2021-10-01
2021,10,PB,Outros,100895,2021-10-01
2021,10,PE,Residencial,455028,2021-10-01
2021,10,PE,Cativo,896126,2021-10-01
2021,10,PE,Comercial,249814,2021-10-01
2021,10,PE,Total,1317791,2021-10-01
2021,10,PE,Industrial,335966,2021-10-01
2021,10,PE,Outros,276983,2021-10-01
2021,10,PI,Industrial,20294,2021-10-01
2021,10,PI,Total,355231,2021-10-01
2021,10,PI,Comercial,75376,2021-10-01
2021,10,PI,Cativo,326395,2021-10-01
2021,10,PI,Residencial,175788,2021-10-01
2021,10,PI,Outros,83771,2021-10-01
2021,10,RN,Total,506332,2021-10-01
2021,10,RN,Comercial,93434,2021-10-01
2021,10,RN,Industrial,103198,2021-10-01
2021,10,RN,Cativo,386590,2021-10-01
2021,10,RN,Outros,109957,2021-10-01
2021,10,RN,Residencial,199743,2021-10-01
2021,10,SE,Outros,67356,2021-10-01
2021,10,SE,Residencial,106085,2021-10-01
2021,10,SE,Comercial,52566,2021-10-01
2021,10,SE,Total,324440,2021-10-01
2021,10,SE,Industrial,98431,2021-10-01
2021,10,SE,Cativo,218448,2021-10-01
2021,11,AL,Outros,94434,2021-11-01
2021,11,AL,Comercial,76223,2021-11-01
2021,11,AL,Residencial,138231,2021-11-01
2021,11,AL,Total,391537,2021-11-01
2021,11,AL,Cativo,305100,2021-11-01
2021,11,AL,Industrial,82647,2021-11-01
2021,11,BA,Cativo,1366872,2021-11-01
2021,11,BA,Industrial,811732,2021-11-01
2021,11,BA,Total,2215322,2021-11-01
2021,11,BA,Outros,449336,2021-11-01
2021,11,BA,Comercial,333953,2021-11-01
2021,11,BA,Residencial,620300,2021-11-01
2021,11,CE,Industrial,231387,2021-11-01
2021,11,CE,Total,1137521,2021-11-01
2021,11,CE,Outros,266853,2021-11-01
2021,11,CE,Cativo,887204,2021-11-01
2021,11,CE,Comercial,201546,2021-11-01
2021,11,CE,Residencial,437734,2021-11-01
2021,11,MA,Outros,125888,2021-11-01
2021,11,MA,Total,732898,2021-11-01
2021,11,MA,Residencial,334097,2021-11-01
2021,11,MA,Cativo,556310,2021-11-01
2021,11,MA,Comercial,112391,2021-11-01
2021,11,MA,Industrial,160520,2021-11-01
2021,11,PB,Residencial,197028,2021-11-01
2021,11,PB,Comercial,82978,2021-11-01
2021,11,PB,Outros,102348,2021-11-01
2021,11,PB,Industrial,120995,2021-11-01
2021,11,PB,Cativo,382244,2021-11-01
2021,11,PB,Total,503351,2021-11-01
2021,11,PE,Residencial,458910,2021-11-01
2021,11,PE,Industrial,336806,2021-11-01
2021,11,PE,Outros,263869,2021-11-01
2021,11,PE,Total,1316856,2021-11-01
2021,11,PE,Cativo,905407,2021-11-01
2021,11,PE,Comercial,257271,2021-11-01
2021,11,PI,Cativo,314836,2021-11-01
2021,11,PI,Outros,78189,2021-11-01
2021,11,PI,Comercial,73469,2021-11-01
2021,11,PI,Residencial,173023,2021-11-01
2021,11,PI,Total,342779,2021-11-01
2021,11,PI,Industrial,18097,2021-11-01
2021,11,RN,Industrial,109458,2021-11-01
2021,11,RN,Outros,113315,2021-11-01
2021,11,RN,Residencial,200619,2021-11-01
2021,11,RN,Cativo,394200,2021-11-01
2021,11,RN,Comercial,96501,2021-11-01
2021,11,RN,Total,519893,2021-11-01
2021,11,SE,Cativo,220371,2021-11-01
2021,11,SE,Outros,65730,2021-11-01
2021,11,SE,Residencial,108206,2021-11-01
2021,11,SE,Industrial,96773,2021-11-01
2021,11,SE,Total,324245,2021-11-01
2021,11,SE,Comercial,53534,2021-11-01
2021,12,AL,Comercial,77850,2021-12-01
2021,12,AL,Total,451873,2021-12-01
2021,12,AL,Cativo,315628,2021-12-01
2021,12,AL,Residencial,143749,2021-12-01
2021,12,AL,Industrial,132546,2021-12-01
2021,12,AL,Outros,97726,2021-12-01
2021,12,BA,Industrial,826935,2021-12-01
2021,12,BA,Residencial,659636,2021-12-01
2021,12,BA,Total,2217221,2021-12-01
2021,12,BA,Comercial,346049,2021-12-01
2021,12,BA,Cativo,1342543,2021-12-01
2021,12,BA,Outros,384598,2021-12-01
2021,12,CE,Cativo,936197,2021-12-01
2021,12,CE,Residencial,469593,2021-12-01
2021,12,CE,Comercial,208773,2021-12-01
2021,12,CE,Outros,278331,2021-12-01
2021,12,CE,Total,1180349,2021-12-01
2021,12,CE,Industrial,223652,2021-12-01
2021,12,MA,Industrial,158170,2021-12-01
2021,12,MA,Cativo,562507,2021-12-01
2021,12,MA,Outros,126752,2021-12-01
2021,12,MA,Residencial,338420,2021-12-01
2021,12,MA,Total,737343,2021-12-01
2021,12,MA,Comercial,113999,2021-12-01
2021,12,PB,Residencial,216733,2021-12-01
2021,12,PB,Comercial,89334,2021-12-01
2021,12,PB,Cativo,414165,2021-12-01
2021,12,PB,Total,530933,2021-12-01
2021,12,PB,Outros,110247,2021-12-01
2021,12,PB,Industrial,114618,2021-12-01
2021,12,PE,Outros,273408,2021-12-01
2021,12,PE,Total,1370287,2021-12-01
2021,12,PE,Comercial,268509,2021-12-01
2021,12,PE,Residencial,498072,2021-12-01
2021,12,PE,Cativo,955736,2021-12-01
2021,12,PE,Industrial,330298,2021-12-01
2021,12,PI,Residencial,178417,2021-12-01
2021,12,PI,Industrial,18119,2021-12-01
2021,12,PI,Total,348499,2021-12-01
2021,12,PI,Cativo,320316,2021-12-01
2021,12,PI,Outros,77006,2021-12-01
2021,12,PI,Comercial,74955,2021-12-01
2021,12,RN,Residencial,210892,2021-12-01
2021,12,RN,Comercial,101341,2021-12-01
2021,12,RN,Outros,115156,2021-12-01
2021,12,RN,Total,532188,2021-12-01
2021,12,RN,Industrial,104799,2021-12-01
2021,12,RN,Cativo,408428,2021-12-01
2021,12,SE,Cativo,228864,2021-12-01
2021,12,SE,Industrial,108735,2021-12-01
2021,12,SE,Total,346052,2021-12-01
2021,12,SE,Residencial,116126,2021-12-01
2021,12,SE,Outros,66017,2021-12-01
2021,12,SE,Comercial,55173,2021-12-01
2022,1,AL,Cativo,297518,2022-01-01
2022,1,AL,Residencial,144181,2022-01-01
2022,1,AL,Comercial,73822,2022-01-01
2022,1,AL,Outros,83399,2022-01-01
2022,1,AL,Industrial,127781,2022-01-01
2022,1,AL,Total,429185,2022-01-01
2022,1,BA,Total,2132622,2022-01-01
2022,1,BA,Comercial,336516,2022-01-01
2022,1,BA,Outros,368267,2022-01-01
2022,1,BA,Industrial,791820,2022-01-01
2022,1,BA,Cativo,1284300,2022-01-01
2022,1,BA,Residencial,636018,2022-01-01
2022,1,CE,Total,1086223,2022-01-01
2022,1,CE,Comercial,203932,2022-01-01
2022,1,CE,Outros,256969,2022-01-01
2022,1,CE,Industrial,192359,2022-01-01
2022,1,CE,Cativo,859851,2022-01-01
2022,1,CE,Residencial,432961,2022-01-01
2022,1,MA,Comercial,101178,2022-01-01
2022,1,MA,Total,659935,2022-01-01
2022,1,MA,Outros,113689,2022-01-01
2022,1,MA,Cativo,504764,2022-01-01
2022,1,MA,Residencial,306722,2022-01-01
2022,1,MA,Industrial,138344,2022-01-01
2022,1,PB,Residencial,200868,2022-01-01
2022,1,PB,Outros,95967,2022-01-01
2022,1,PB,Total,495134,2022-01-01
2022,1,PB,Industrial,114763,2022-01-01
2022,1,PB,Comercial,83535,2022-01-01
2022,1,PB,Cativo,379518,2022-01-01
2022,1,PE,Cativo,904694,2022-01-01
2022,1,PE,Outros,244803,2022-01-01
2022,1,PE,Comercial,255507,2022-01-01
2022,1,PE,Industrial,328878,2022-01-01
2022,1,PE,Total,1302832,2022-01-01
2022,1,PE,Residencial,473644,2022-01-01
2022,1,PI,Cativo,283902,2022-01-01
2022,1,PI,Outros,68602,2022-01-01
2022,1,PI,Comercial,66745,2022-01-01
2022,1,PI,Industrial,16084,2022-01-01
2022,1,PI,Residencial,158342,2022-01-01
2022,1,PI,Total,309775,2022-01-01
2022,1,RN,Cativo,404440,2022-01-01
2022,1,RN,Total,526707,2022-01-01
2022,1,RN,Comercial,98052,2022-01-01
2022,1,RN,Residencial,218118,2022-01-01
2022,1,RN,Industrial,104713,2022-01-01
2022,1,RN,Outros,105824,2022-01-01
2022,1,SE,Comercial,54724,2022-01-01
2022,1,SE,Outros,65779,2022-01-01
2022,1,SE,Total,327519,2022-01-01
2022,1,SE,Cativo,227870,2022-01-01
2022,1,SE,Residencial,116486,2022-01-01
2022,1,SE,Industrial,90529,2022-01-01
2022,2,AL,Outros,82777,2022-02-01
2022,2,AL,Total,434749,2022-02-01
2022,2,AL,Industrial,139498,2022-02-01
2022,2,AL,Residencial,140990,2022-02-01
2022,2,AL,Comercial,71483,2022-02-01
2022,2,AL,Cativo,292193,2022-02-01
2022,2,BA,Cativo,1299749,2022-02-01
2022,2,BA,Industrial,740006,2022-02-01
2022,2,BA,Outros,360363,2022-02-01
2022,2,BA,Comercial,339917,2022-02-01
2022,2,BA,Total,2085483,2022-02-01
2022,2,BA,Residencial,645195,2022-02-01
2022,2,CE,Cativo,780938,2022-02-01
2022,2,CE,Total,1021496,2022-02-01
2022,2,CE,Outros,229423,2022-02-01
2022,2,CE,Residencial,394964,2022-02-01
2022,2,CE,Industrial,208927,2022-02-01
2022,2,CE,Comercial,188180,2022-02-01
2022,2,MA,Outros,106235,2022-02-01
2022,2,MA,Cativo,471490,2022-02-01
2022,2,MA,Total,614653,2022-02-01
2022,2,MA,Industrial,127854,2022-02-01
2022,2,MA,Comercial,97720,2022-02-01
2022,2,MA,Residencial,282842,2022-02-01
2022,2,PB,Total,463191,2022-02-01
2022,2,PB,Outros,86475,2022-02-01
2022,2,PB,Industrial,109983,2022-02-01
2022,2,PB,Cativo,352879,2022-02-01
2022,2,PB,Residencial,188797,2022-02-01
2022,2,PB,Comercial,77934,2022-02-01
2022,2,PE,Cativo,872075,2022-02-01
2022,2,PE,Residencial,457895,2022-02-01
2022,2,PE,Industrial,321438,2022-02-01
2022,2,PE,Total,1282724,2022-02-01
2022,2,PE,Outros,255068,2022-02-01
2022,2,PE,Comercial,248323,2022-02-01
2022,2,PI,Total,291532,2022-02-01
2022,2,PI,Industrial,13595,2022-02-01
2022,2,PI,Cativo,268851,2022-02-01
2022,2,PI,Residencial,148504,2022-02-01
2022,2,PI,Outros,65024,2022-02-01
2022,2,PI,Comercial,64407,2022-02-01
2022,2,RN,Comercial,90750,2022-02-01
2022,2,RN,Industrial,92133,2022-02-01
2022,2,RN,Outros,93392,2022-02-01
2022,2,RN,Cativo,366493,2022-02-01
2022,2,RN,Total,474452,2022-02-01
2022,2,RN,Residencial,198177,2022-02-01
2022,2,SE,Total,329924,2022-02-01
2022,2,SE,Cativo,228494,2022-02-01
2022,2,SE,Comercial,53340,2022-02-01
2022,2,SE,Outros,64951,2022-02-01
2022,2,SE,Industrial,93589,2022-02-01
2022,2,SE,Residencial,118042,2022-02-01
2022,3,AL,Total,461674,2022-03-01
2022,3,AL,Comercial,76549,2022-03-01
2022,3,AL,Industrial,151955,2022-03-01
2022,3,AL,Cativo,306799,2022-03-01
2022,3,AL,Residencial,152354,2022-03-01
2022,3,AL,Outros,80814,2022-03-01
2022,3,BA,Residencial,691420,2022-03-01
2022,3,BA,Outros,398793,2022-03-01
2022,3,BA,Industrial,800844,2022-03-01
2022,3,BA,Total,2249516,2022-03-01
2022,3,BA,Comercial,358457,2022-03-01
2022,3,BA,Cativo,1386797,2022-03-01
2022,3,CE,Comercial,182633,2022-03-01
2022,3,CE,Outros,239419,2022-03-01
2022,3,CE,Residencial,430733,2022-03-01
2022,3,CE,Total,1059031,2022-03-01
2022,3,CE,Industrial,206245,2022-03-01
2022,3,CE,Cativo,824702,2022-03-01
2022,3,MA,Comercial,93156,2022-03-01
2022,3,MA,Residencial,324936,2022-03-01
2022,3,MA,Industrial,127961,2022-03-01
2022,3,MA,Total,665327,2022-03-01
2022,3,MA,Cativo,519634,2022-03-01
2022,3,MA,Outros,119271,2022-03-01
2022,3,PB,Outros,95058,2022-03-01
2022,3,PB,Comercial,86548,2022-03-01
2022,3,PB,Residencial,212140,2022-03-01
2022,3,PB,Cativo,392714,2022-03-01
2022,3,PB,Industrial,118708,2022-03-01
2022,3,PB,Total,512456,2022-03-01
2022,3,PE,Residencial,501858,2022-03-01
2022,3,PE,Total,1336981,2022-03-01
2022,3,PE,Industrial,328388,2022-03-01
2022,3,PE,Outros,243038,2022-03-01
2022,3,PE,Comercial,263697,2022-03-01
2022,3,PE,Cativo,925871,2022-03-01
2022,3,PI,Total,311620,2022-03-01
2022,3,PI,Residencial,155175,2022-03-01
2022,3,PI,Comercial,67713,2022-03-01
2022,3,PI,Cativo,285377,2022-03-01
2022,3,PI,Outros,71917,2022-03-01
2022,3,PI,Industrial,16814,2022-03-01
2022,3,RN,Cativo,384749,2022-03-01
2022,3,RN,Comercial,94782,2022-03-01
2022,3,RN,Outros,95081,2022-03-01
2022,3,RN,Total,512403,2022-03-01
2022,3,RN,Industrial,109425,2022-03-01
2022,3,RN,Residencial,213115,2022-03-01
2022,3,SE,Industrial,106182,2022-03-01
2022,3,SE,Cativo,235928,2022-03-01
2022,3,SE,Total,350565,2022-03-01
2022,3,SE,Residencial,123609,2022-03-01
2022,3,SE,Comercial,56140,2022-03-01
2022,3,SE,Outros,64633,2022-03-01
2022,4,AL,Residencial,140822,2022-04-01
2022,4,AL,Total,419526,2022-04-01
2022,4,AL,Outros,69895,2022-04-01
2022,4,AL,Comercial,72700,2022-04-01
2022,4,AL,Industrial,136107,2022-04-01
2022,4,AL,Cativo,280306,2022-04-01
2022,4,BA,Cativo,1369530,2022-04-01
2022,4,BA,Total,2223013,2022-04-01
2022,4,BA,Residencial,649136,2022-04-01
2022,4,BA,Outros,421714,2022-04-01
2022,4,BA,Comercial,340974,2022-04-01
2022,4,BA,Industrial,811187,2022-04-01
2022,4,CE,Comercial,192151,2022-04-01
2022,4,CE,Outros,237356,2022-04-01
2022,4,CE,Residencial,406287,2022-04-01
2022,4,CE,Total,1057343,2022-04-01
2022,4,CE,Industrial,221548,2022-04-01
2022,4,CE,Cativo,805732,2022-04-01
2022,4,MA,Industrial,135981,2022-04-01
2022,4,MA,Cativo,493042,2022-04-01
2022,4,MA,Comercial,88930,2022-04-01
2022,4,MA,Residencial,306772,2022-04-01
2022,4,MA,Total,646793,2022-04-01
2022,4,MA,Outros,115109,2022-04-01
2022,4,PB,Industrial,114580,2022-04-01
2022,4,PB,Residencial,196637,2022-04-01
2022,4,PB,Total,485090,2022-04-01
2022,4,PB,Comercial,82581,2022-04-01
2022,4,PB,Outros,91290,2022-04-01
2022,4,PB,Cativo,370353,2022-04-01
2022,4,PE,Total,1283648,2022-04-01
2022,4,PE,Outros,240268,2022-04-01
2022,4,PE,Industrial,326959,2022-04-01
2022,4,PE,Residencial,458331,2022-04-01
2022,4,PE,Comercial,258089,2022-04-01
2022,4,PE,Cativo,881692,2022-04-01
2022,4,PI,Outros,70012,2022-04-01
2022,4,PI,Cativo,278353,2022-04-01
2022,4,PI,Comercial,66952,2022-04-01
2022,4,PI,Residencial,150643,2022-04-01
2022,4,PI,Industrial,17227,2022-04-01
2022,4,PI,Total,304836,2022-04-01
2022,4,RN,Outros,89246,2022-04-01
2022,4,RN,Total,489803,2022-04-01
2022,4,RN,Industrial,103414,2022-04-01
2022,4,RN,Cativo,370633,2022-04-01
2022,4,RN,Residencial,202786,2022-04-01
2022,4,RN,Comercial,94357,2022-04-01
2022,4,SE,Residencial,117066,2022-04-01
2022,4,SE,Total,330332,2022-04-01
2022,4,SE,Comercial,54005,2022-04-01
2022,4,SE,Industrial,95947,2022-04-01
2022,4,SE,Outros,63313,2022-04-01
2022,4,SE,Cativo,226235,2022-04-01
2022,5,AL,Residencial,147799,2022-05-01
2022,5,AL,Outros,67972,2022-05-01
2022,5,AL,Cativo,285707,2022-05-01
2022,5,AL,Industrial,71805,2022-05-01
2022,5,AL,Total,360711,2022-05-01
2022,5,AL,Comercial,73134,2022-05-01
2022,5,BA,Outros,446988,2022-05-01
2022,5,BA,Total,2243923,2022-05-01
2022,5,BA,Cativo,1380229,2022-05-01
2022,5,BA,Industrial,817304,2022-05-01
2022,5,BA,Comercial,333985,2022-05-01
2022,5,BA,Residencial,645645,2022-05-01
2022,5,CE,Total,1024214,2022-05-01
2022,5,CE,Residencial,405922,2022-05-01
2022,5,CE,Cativo,779906,2022-05-01
2022,5,CE,Comercial,184875,2022-05-01
2022,5,CE,Industrial,211464,2022-05-01
2022,5,CE,Outros,221952,2022-05-01
2022,5,MA,Outros,128696,2022-05-01
2022,5,MA,Comercial,95507,2022-05-01
2022,5,MA,Residencial,340510,2022-05-01
2022,5,MA,Cativo,547176,2022-05-01
2022,5,MA,Industrial,156897,2022-05-01
2022,5,MA,Total,721612,2022-05-01
2022,5,PB,Outros,91685,2022-05-01
2022,5,PB,Cativo,374313,2022-05-01
2022,5,PB,Industrial,113173,2022-05-01
2022,5,PB,Comercial,83114,2022-05-01
2022,5,PB,Total,487167,2022-05-01
2022,5,PB,Residencial,199194,2022-05-01
2022,5,PE,Comercial,254549,2022-05-01
2022,5,PE,Total,1293889,2022-05-01
2022,5,PE,Industrial,339041,2022-05-01
2022,5,PE,Outros,237027,2022-05-01
2022,5,PE,Cativo,878496,2022-05-01
2022,5,PE,Residencial,463272,2022-05-01
2022,5,PI,Outros,75912,2022-05-01
2022,5,PI,Total,324168,2022-05-01
2022,5,PI,Comercial,70954,2022-05-01
2022,5,PI,Industrial,19519,2022-05-01
2022,5,PI,Cativo,295216,2022-05-01
2022,5,PI,Residencial,157782,2022-05-01
2022,5,RN,Industrial,101800,2022-05-01
2022,5,RN,Residencial,202292,2022-05-01
2022,5,RN,Cativo,364638,2022-05-01
2022,5,RN,Total,484346,2022-05-01
2022,5,RN,Comercial,93466,2022-05-01
2022,5,RN,Outros,86788,2022-05-01
2022,5,SE,Cativo,219224,2022-05-01
2022,5,SE,Total,329398,2022-05-01
2022,5,SE,Comercial,53427,2022-05-01
2022,5,SE,Outros,61397,2022-05-01
2022,5,SE,Industrial,100985,2022-05-01
2022,5,SE,Residencial,113588,2022-05-01
2022,6,AL,Industrial,114435,2022-06-01
2022,6,AL,Cativo,240266,2022-06-01
2022,6,AL,Total,357398,2022-06-01
2022,6,AL,Outros,59138,2022-06-01
2022,6,AL,Residencial,121999,2022-06-01
2022,6,AL,Comercial,61824,2022-06-01
2022,6,BA,Industrial,795077,2022-06-01
2022,6,BA,Total,2172444,2022-06-01
2022,6,BA,Cativo,1344333,2022-06-01
2022,6,BA,Outros,469784,2022-06-01
2022,6,BA,Comercial,315685,2022-06-01
2022,6,BA,Residencial,591897,2022-06-01
2022,6,CE,Cativo,774929,2022-06-01
2022,6,CE,Industrial,232734,2022-06-01
2022,6,CE,Outros,224222,2022-06-01
2022,6,CE,Residencial,393188,2022-06-01
2022,6,CE,Comercial,191863,2022-06-01
2022,6,CE,Total,1042008,2022-06-01
2022,6,MA,Industrial,186443,2022-06-01
2022,6,MA,Total,730644,2022-06-01
2022,6,MA,Comercial,93184,2022-06-01
2022,6,MA,Outros,125666,2022-06-01
2022,6,MA,Cativo,526280,2022-06-01
2022,6,MA,Residencial,325350,2022-06-01
2022,6,PB,Outros,83697,2022-06-01
2022,6,PB,Comercial,76145,2022-06-01
2022,6,PB,Residencial,174796,2022-06-01
2022,6,PB,Cativo,335851,2022-06-01
2022,6,PB,Total,446240,2022-06-01
2022,6,PB,Industrial,111601,2022-06-01
2022,6,PE,Cativo,830444,2022-06-01
2022,6,PE,Residencial,420795,2022-06-01
2022,6,PE,Comercial,240911,2022-06-01
2022,6,PE,Outros,231067,2022-06-01
2022,6,PE,Industrial,310617,2022-06-01
2022,6,PE,Total,1203390,2022-06-01
2022,6,PI,Residencial,161548,2022-06-01
2022,6,PI,Cativo,298466,2022-06-01
2022,6,PI,Industrial,19806,2022-06-01
2022,6,PI,Total,326689,2022-06-01
2022,6,PI,Comercial,69827,2022-06-01
2022,6,PI,Outros,75507,2022-06-01
2022,6,RN,Total,448061,2022-06-01
2022,6,RN,Cativo,331918,2022-06-01
2022,6,RN,Outros,83053,2022-06-01
2022,6,RN,Industrial,101750,2022-06-01
2022,6,RN,Comercial,85458,2022-06-01
2022,6,RN,Residencial,177800,2022-06-01
2022,6,SE,Total,294849,2022-06-01
2022,6,SE,Cativo,198869,2022-06-01
2022,6,SE,Comercial,48809,2022-06-01
2022,6,SE,Industrial,86613,2022-06-01
2022,6,SE,Residencial,102108,2022-06-01
2022,6,SE,Outros,57317,2022-06-01
2022,7,AL,Cativo,251649,2022-07-01
2022,7,AL,Industrial,172561,2022-07-01
2022,7,AL,Residencial,126603,2022-07-01
2022,7,AL,Comercial,65579,2022-07-01
2022,7,AL,Total,426474,2022-07-01
2022,7,AL,Outros,61730,2022-07-01
2022,7,BA,Residencial,586627,2022-07-01
2022,7,BA,Total,2181349,2022-07-01
2022,7,BA,Outros,454155,2022-07-01
2022,7,BA,Cativo,1304923,2022-07-01
2022,7,BA,Industrial,837609,2022-07-01
2022,7,BA,Comercial,302956,2022-07-01
2022,7,CE,Industrial,226250,2022-07-01
2022,7,CE,Outros,218075,2022-07-01
2022,7,CE,Cativo,764080,2022-07-01
2022,7,CE,Comercial,181182,2022-07-01
2022,7,CE,Residencial,394507,2022-07-01
2022,7,CE,Total,1020016,2022-07-01
2022,7,MA,Outros,125275,2022-07-01
2022,7,MA,Residencial,330872,2022-07-01
2022,7,MA,Comercial,93368,2022-07-01
2022,7,MA,Cativo,531642,2022-07-01
2022,7,MA,Industrial,233941,2022-07-01
2022,7,MA,Total,783457,2022-07-01
2022,7,PB,Total,452940,2022-07-01
2022,7,PB,Comercial,74383,2022-07-01
2022,7,PB,Outros,85101,2022-07-01
2022,7,PB,Industrial,117496,2022-07-01
2022,7,PB,Cativo,336786,2022-07-01
2022,7,PB,Residencial,175959,2022-07-01
2022,7,PE,Cativo,780538,2022-07-01
2022,7,PE,Total,1169384,2022-07-01
2022,7,PE,Residencial,406281,2022-07-01
2022,7,PE,Industrial,317881,2022-07-01
2022,7,PE,Outros,211776,2022-07-01
2022,7,PE,Comercial,233446,2022-07-01
2022,7,PI,Comercial,70544,2022-07-01
2022,7,PI,Industrial,20071,2022-07-01
2022,7,PI,Cativo,304348,2022-07-01
2022,7,PI,Residencial,163912,2022-07-01
2022,7,PI,Outros,79275,2022-07-01
2022,7,PI,Total,333804,2022-07-01
2022,7,RN,Residencial,181715,2022-07-01
2022,7,RN,Cativo,332971,2022-07-01
2022,7,RN,Industrial,103665,2022-07-01
2022,7,RN,Total,452715,2022-07-01
2022,7,RN,Comercial,84498,2022-07-01
2022,7,RN,Outros,82837,2022-07-01
2022,7,SE,Total,284618,2022-07-01
2022,7,SE,Industrial,80764,2022-07-01
2022,7,SE,Residencial,100740,2022-07-01
2022,7,SE,Outros,56022,2022-07-01
2022,7,SE,Cativo,194290,2022-07-01
2022,7,SE,Comercial,47091,2022-07-01
2022,8,AL,Outros,65595,2022-08-01
2022,8,AL,Comercial,67272,2022-08-01
2022,8,AL,Residencial,125297,2022-08-01
2022,8,AL,Industrial,169590,2022-08-01
2022,8,AL,Total,427756,2022-08-01
2022,8,AL,Cativo,255145,2022-08-01
2022,8,BA,Comercial,306619,2022-08-01
2022,8,BA,Cativo,1323021,2022-08-01
2022,8,BA,Total,2178699,2022-08-01
2022,8,BA,Industrial,821569,2022-08-01
2022,8,BA,Residencial,578923,2022-08-01
2022,8,BA,Outros,471586,2022-08-01
2022,8,CE,Comercial,185456,2022-08-01
2022,8,CE,Outros,240031,2022-08-01
2022,8,CE,Industrial,237455,2022-08-01
2022,8,CE,Residencial,406226,2022-08-01
2022,8,CE,Total,1069169,2022-08-01
2022,8,CE,Cativo,802514,2022-08-01
2022,8,MA,Outros,137203,2022-08-01
2022,8,MA,Comercial,100982,2022-08-01
2022,8,MA,Residencial,367272,2022-08-01
2022,8,MA,Industrial,275771,2022-08-01
2022,8,MA,Total,881229,2022-08-01
2022,8,MA,Cativo,585314,2022-08-01
2022,8,PB,Total,455182,2022-08-01
2022,8,PB,Cativo,335110,2022-08-01
2022,8,PB,Industrial,120715,2022-08-01
2022,8,PB,Residencial,173985,2022-08-01
2022,8,PB,Comercial,73277,2022-08-01
2022,8,PB,Outros,87204,2022-08-01
2022,8,PE,Comercial,237934,2022-08-01
2022,8,PE,Residencial,401628,2022-08-01
2022,8,PE,Cativo,800956,2022-08-01
2022,8,PE,Outros,232583,2022-08-01
2022,8,PE,Industrial,316326,2022-08-01
2022,8,PE,Total,1188471,2022-08-01
2022,8,PI,Cativo,307121,2022-08-01
2022,8,PI,Residencial,162514,2022-08-01
2022,8,PI,Total,336660,2022-08-01
2022,8,PI,Outros,81879,2022-08-01
2022,8,PI,Industrial,20333,2022-08-01
2022,8,PI,Comercial,71933,2022-08-01
2022,8,RN,Outros,88672,2022-08-01
2022,8,RN,Total,460635,2022-08-01
2022,8,RN,Comercial,83430,2022-08-01
2022,8,RN,Residencial,176673,2022-08-01
2022,8,RN,Industrial,111860,2022-08-01
2022,8,RN,Cativo,333330,2022-08-01
2022,8,SE,Industrial,95347,2022-08-01
2022,8,SE,Residencial,99487,2022-08-01
2022,8,SE,Comercial,47943,2022-08-01
2022,8,SE,Outros,57398,2022-08-01
2022,8,SE,Cativo,194834,2022-08-01
2022,8,SE,Total,300176,2022-08-01
2022,9,AL,Total,394730,2022-09-01
2022,9,AL,Residencial,133015,2022-09-01
2022,9,AL,Outros,68362,2022-09-01
2022,9,AL,Comercial,69411,2022-09-01
2022,9,AL,Industrial,123941,2022-09-01
2022,9,AL,Cativo,266795,2022-09-01
2022,9,BA,Cativo,1345988,2022-09-01
2022,9,BA,Outros,467089,2022-09-01
2022,9,BA,Total,2153837,2022-09-01
2022,9,BA,Comercial,309771,2022-09-01
2022,9,BA,Residencial,600944,2022-09-01
2022,9,BA,Industrial,776032,2022-09-01
2022,9,CE,Cativo,829367,2022-09-01
2022,9,CE,Comercial,190513,2022-09-01
2022,9,CE,Total,1104910,2022-09-01
2022,9,CE,Residencial,418614,2022-09-01
2022,9,CE,Outros,251187,2022-09-01
2022,9,CE,Industrial,244595,2022-09-01
2022,9,MA,Residencial,374619,2022-09-01
2022,9,MA,Comercial,100815,2022-09-01
2022,9,MA,Industrial,304893,2022-09-01
2022,9,MA,Outros,140254,2022-09-01
2022,9,MA,Cativo,595917,2022-09-01
2022,9,MA,Total,920582,2022-09-01
2022,9,PB,Total,469368,2022-09-01
2022,9,PB,Outros,93502,2022-09-01
2022,9,PB,Residencial,184694,2022-09-01
