ano,mes,regiao,tipo_consumo,consumo,data
2019,6,Nordeste,Residencial,2330183,2019-06-01
2019,6,Nordeste,Total,6624434,2019-06-01
2019,6,Norte,Cativo,1684365,2019-06-01
2019,6,Norte,Comercial,421484,2019-06-01
2019,6,Norte,Industrial,1090459,2019-06-01
2019,6,Norte,Outros,425326,2019-06-01
2019,6,Norte,Residencial,782403,2019-06-01
2019,6,Norte,Total,2719681,2019-06-01
2019,6,Sudeste,Cativo,11520098,2019-06-01
2019,6,Sudeste,Comercial,3726294,2019-06-01
2019,6,Sudeste,Industrial,7384029,2019-06-01
2019,6,Sudeste,Outros,2600749,2019-06-01
2019,6,Sudeste,Residencial,5269699,2019-06-01
2019,6,Sudeste,Total,18980778,2019-06-01
2019,6,Sul,Cativo,4561734,2019-06-01
2019,6,Sul,Comercial,1176294,2019-06-01
2019,6,Sul,Industrial,2793948,2019-06-01
2019,6,Sul,Outros,1373644,2019-06-01
2019,6,Sul,Residencial,1714444,2019-06-01
2019,6,Sul,Total,7058333,2019-06-01
2019,7,Centro-Oeste,Cativo,2299648,2019-07-01
2019,7,Centro-Oeste,Comercial,585238,2019-07-01
2019,7,Centro-Oeste,Industrial,836923,2019-07-01
2019,7,Centro-Oeste,Outros,719526,2019-07-01
2019,7,Centro-Oeste,Residencial,930806,2019-07-01
2019,7,Centro-Oeste,Total,3072497,2019-07-01
2019,7,Nordeste,Cativo,4952025,2019-07-01
2019,7,Nordeste,Comercial,1189920,2019-07-01
2019,7,Nordeste,Industrial,1858684,2019-07-01
2019,7,Nordeste,Outros,1323042,2019-07-01
2019,7,Nordeste,Residencial,2300500,2019-07-01
2019,7,Nordeste,Total,6672150,2019-07-01
2019,7,Norte,Cativo,1726596,2019-07-01
2019,7,Norte,Comercial,434294,2019-07-01
2019,7,Norte,Industrial,1152860,2019-07-01
2019,7,Norte,Outros,425891,2019-07-01
2019,7,Norte,Residencial,807437,2019-07-01
2019,7,Norte,Total,2820491,2019-07-01
2019,7,Sudeste,Cativo,11154125,2019-07-01
2019,7,Sudeste,Comercial,3547091,2019-07-01
2019,7,Sudeste,Industrial,7434146,2019-07-01
2019,7,Sudeste,Outros,2566027,2019-07-01
2019,7,Sudeste,Residencial,5152315,2019-07-01
2019,7,Sudeste,Total,18699585,2019-07-01
2019,7,Sul,Cativo,4523228,2019-07-01
2019,7,Sul,Comercial,1158706,2019-07-01
2019,7,Sul,Industrial,2813398,2019-07-01
2019,7,Sul,Outros,1347859,2019-07-01
2019,7,Sul,Residencial,1761217,2019-07-01
2019,7,Sul,Total,7081184,2019-07-01
2019,8,Centro-Oeste,Cativo,2352956,2019-08-01
2019,8,Centro-Oeste,Comercial,597455,2019-08-01
2019,8,Centro-Oeste,Industrial,857967,2019-08-01
2019,8,Centro-Oeste,Outros,725725,2019-08-01
2019,8,Centro-Oeste,Residencial,963775,2019-08-01
2019,8,Centro-Oeste,Total,3144925,2019-08-01
2019,8,Nordeste,Cativo,4860266,2019-08-01
2019,8,Nordeste,Comercial,1171066,2019-08-01
2019,8,Nordeste,Industrial,1801576,2019-08-01
2019,8,Nordeste,Outros,1366500,2019-08-01
2019,8,Nordeste,Residencial,2206129,2019-08-01
2019,8,Nordeste,Total,6545281,2019-08-01
2019,8,Norte,Cativo,1744053,2019-08-01
2019,8,Norte,Comercial,444998,2019-08-01
2019,8,Norte,Industrial,1195971,2019-08-01
2019,8,Norte,Outros,422370,2019-08-01
2019,8,Norte,Residencial,817869,2019-08-01
2019,8,Norte,Total,2881213,2019-08-01
2019,8,Sudeste,Cativo,11291206,2019-08-01
2019,8,Sudeste,Comercial,3575389,2019-08-01
2019,8,Sudeste,Industrial,7485986,2019-08-01
2019,8,Sudeste,Outros,2636943,2019-08-01
2019,8,Sudeste,Residencial,5201818,2019-08-01
2019,8,Sudeste,Total,18900143,2019-08-01
2019,8,Sul,Cativo,4593014,2019-08-01
2019,8,Sul,Comercial,1156686,2019-08-01
2019,8,Sul,Industrial,2844376,2019-08-01
2019,8,Sul,Outros,1371502,2019-08-01
2019,8,Sul,Residencial,1797402,2019-08-01
2019,8,Sul,Total,7169973,2019-08-01
2019,9,Centro-Oeste,Cativo,2607219,2019-09-01
2019,9,Centro-Oeste,Comercial,649814,2019-09-01
2019,9,Centro-Oeste,Industrial,834624,2019-09-01
2019,9,Centro-Oeste,Outros,769488,2019-09-01
2019,9,Centro-Oeste,Residencial,1112871,2019-09-01
2019,9,Centro-Oeste,Total,3366800,2019-09-01
2019,9,Nordeste,Cativo,5045046,2019-09-01
2019,9,Nordeste,Comercial,1207619,2019-09-01
2019,9,Nordeste,Industrial,1711851,2019-09-01
2019,9,Nordeste,Outros,1450693,2019-09-01
2019,9,Nordeste,Residencial,2263212,2019-09-01
2019,9,Nordeste,Total,6633384,2019-09-01
2019,9,Norte,Cativo,1832305,2019-09-01
2019,9,Norte,Comercial,456319,2019-09-01
2019,9,Norte,Industrial,1165925,2019-09-01
2019,9,Norte,Outros,460002,2019-09-01
2019,9,Norte,Residencial,855772,2019-09-01
2019,9,Norte,Total,2938024,2019-09-01
2019,9,Sudeste,Cativo,11715110,2019-09-01
2019,9,Sudeste,Comercial,3768172,2019-09-01
2019,9,Sudeste,Industrial,7411804,2019-09-01
2019,9,Sudeste,Outros,2735612,2019-09-01
2019,9,Sudeste,Residencial,5376427,2019-09-01
2019,9,Sudeste,Total,19292020,2019-09-01
2019,9,Sul,Cativo,4546044,2019-09-01
2019,9,Sul,Comercial,1162528,2019-09-01
2019,9,Sul,Industrial,2741019,2019-09-01
2019,9,Sul,Outros,1357511,2019-09-01
2019,9,Sul,Residencial,1770890,2019-09-01
2019,9,Sul,Total,7031952,2019-09-01
2019,10,Centro-Oeste,Cativo,2653240,2019-10-01
2019,10,Centro-Oeste,Comercial,677208,2019-10-01
2019,10,Centro-Oeste,Industrial,855292,2019-10-01
2019,10,Centro-Oeste,Outros,753651,2019-10-01
2019,10,Centro-Oeste,Residencial,1160310,2019-10-01
2019,10,Centro-Oeste,Total,3446464,2019-10-01
2019,10,Nordeste,Cativo,5417298,2019-10-01
2019,10,Nordeste,Comercial,1286047,2019-10-01
2019,10,Nordeste,Industrial,1844098,2019-10-01
2019,10,Nordeste,Outros,1540425,2019-10-01
2019,10,Nordeste,Residencial,2467784,2019-10-01
2019,10,Nordeste,Total,7138362,2019-10-01
2019,10,Norte,Cativo,1792321,2019-10-01
2019,10,Norte,Comercial,451287,2019-10-01
2019,10,Norte,Industrial,1232301,2019-10-01
2019,10,Norte,Outros,454808,2019-10-01
2019,10,Norte,Residencial,826926,2019-10-01
2019,10,Norte,Total,2965329,2019-10-01
2019,10,Sudeste,Cativo,12287239,2019-10-01
2019,10,Sudeste,Comercial,4084434,2019-10-01
2019,10,Sudeste,Industrial,7616447,2019-10-01
2019,10,Sudeste,Outros,2801666,2019-10-01
2019,10,Sudeste,Residencial,5668328,2019-10-01
2019,10,Sudeste,Total,20170882,2019-10-01
2019,10,Sul,Cativo,4710697,2019-10-01
2019,10,Sul,Comercial,1255706,2019-10-01
2019,10,Sul,Industrial,2850855,2019-10-01
2019,10,Sul,Outros,1390412,2019-10-01
2019,10,Sul,Residencial,1849756,2019-10-01
2019,10,Sul,Total,7346733,2019-10-01
2019,11,Centro-Oeste,Cativo,2631086,2019-11-01
2019,11,Centro-Oeste,Comercial,683110,2019-11-01
2019,11,Centro-Oeste,Industrial,825260,2019-11-01
2019,11,Centro-Oeste,Outros,751761,2019-11-01
2019,11,Centro-Oeste,Residencial,1139396,2019-11-01
2019,11,Centro-Oeste,Total,3399531,2019-11-01
2019,11,Nordeste,Cativo,5624339,2019-11-01
2019,11,Nordeste,Comercial,1330198,2019-11-01
2019,11,Nordeste,Industrial,1794954,2019-11-01
2019,11,Nordeste,Outros,1633190,2019-11-01
2019,11,Nordeste,Residencial,2565286,2019-11-01
2019,11,Nordeste,Total,7323636,2019-11-01
2019,11,Norte,Cativo,1779833,2019-11-01
2019,11,Norte,Comercial,451871,2019-11-01
2019,11,Norte,Industrial,1200188,2019-11-01
2019,11,Norte,Outros,435877,2019-11-01
2019,11,Norte,Residencial,837486,2019-11-01
2019,11,Norte,Total,2925430,2019-11-01
2019,11,Sudeste,Cativo,12857207,2019-11-01
2019,11,Sudeste,Comercial,4293623,2019-11-01
2019,11,Sudeste,Industrial,7523362,2019-11-01
2019,11,Sudeste,Outros,2838131,2019-11-01
2019,11,Sudeste,Residencial,5967913,2019-11-01
2019,11,Sudeste,Total,20623037,2019-11-01
2019,11,Sul,Cativo,4933168,2019-11-01
2019,11,Sul,Comercial,1336586,2019-11-01
2019,11,Sul,Industrial,2813230,2019-11-01
2019,11,Sul,Outros,1457422,2019-11-01
2019,11,Sul,Residencial,1913586,2019-11-01
2019,11,Sul,Total,7520828,2019-11-01
2019,12,Centro-Oeste,Cativo,2460700,2019-12-01
2019,12,Centro-Oeste,Comercial,652003,2019-12-01
2019,12,Centro-Oeste,Industrial,791694,2019-12-01
2019,12,Centro-Oeste,Outros,679742,2019-12-01
2019,12,Centro-Oeste,Residencial,1086803,2019-12-01
2019,12,Centro-Oeste,Total,3210246,2019-12-01
2019,12,Nordeste,Cativo,5775836,2019-12-01
2019,12,Nordeste,Comercial,1390620,2019-12-01
2019,12,Nordeste,Industrial,1845273,2019-12-01
2019,12,Nordeste,Outros,1626149,2019-12-01
2019,12,Nordeste,Residencial,2674690,2019-12-01
2019,12,Nordeste,Total,7536742,2019-12-01
2019,12,Norte,Cativo,1786209,2019-12-01
2019,12,Norte,Comercial,452905,2019-12-01
2019,12,Norte,Industrial,1255435,2019-12-01
2019,12,Norte,Outros,448640,2019-12-01
2019,12,Norte,Residencial,837763,2019-12-01
2019,12,Norte,Total,2994749,2019-12-01
2019,12,Sudeste,Cativo,12169054,2019-12-01
2019,12,Sudeste,Comercial,4194164,2019-12-01
2019,12,Sudeste,Industrial,7086546,2019-12-01
2019,12,Sudeste,Outros,2629571,2019-12-01
2019,12,Sudeste,Residencial,5682862,2019-12-01
2019,12,Sudeste,Total,19593150,2019-12-01
2019,12,Sul,Cativo,5066796,2019-12-01
2019,12,Sul,Comercial,1358280,2019-12-01
2019,12,Sul,Industrial,2615960,2019-12-01
2019,12,Sul,Outros,1574180,2019-12-01
2019,12,Sul,Residencial,1918578,2019-12-01
2019,12,Sul,Total,7467001,2019-12-01
2020,1,Centro-Oeste,Cativo,2385533,2020-01-01
2020,1,Centro-Oeste,Comercial,630449,2020-01-01
2020,1,Centro-Oeste,Industrial,796380,2020-01-01
2020,1,Centro-Oeste,Outros,633020,2020-01-01
2020,1,Centro-Oeste,Residencial,1114471,2020-01-01
2020,1,Centro-Oeste,Total,3174325,2020-01-01
2020,1,Nordeste,Cativo,5310993,2020-01-01
2020,1,Nordeste,Comercial,1283461,2020-01-01
2020,1,Nordeste,Industrial,1823637,2020-01-01
2020,1,Nordeste,Outros,1424447,2020-01-01
2020,1,Nordeste,Residencial,2590815,2020-01-01
2020,1,Nordeste,Total,7122371,2020-01-01
2020,1,Norte,Cativo,1661181,2020-01-01
2020,1,Norte,Comercial,422925,2020-01-01
2020,1,Norte,Industrial,1272477,2020-01-01
2020,1,Norte,Outros,399560,2020-01-01
2020,1,Norte,Residencial,799550,2020-01-01
2020,1,Norte,Total,2894521,2020-01-01
2020,1,Sudeste,Cativo,12413996,2020-01-01
2020,1,Sudeste,Comercial,4229302,2020-01-01
2020,1,Sudeste,Industrial,7075124,2020-01-01
2020,1,Sudeste,Outros,2693628,2020-01-01
2020,1,Sudeste,Residencial,6159438,2020-01-01
2020,1,Sudeste,Total,20157500,2020-01-01
2020,1,Sul,Cativo,5453123,2020-01-01
2020,1,Sul,Comercial,1453545,2020-01-01
2020,1,Sul,Industrial,2562604,2020-01-01
2020,1,Sul,Outros,1720099,2020-01-01
2020,1,Sul,Residencial,2244222,2020-01-01
2020,1,Sul,Total,7980474,2020-01-01
2020,2,Centro-Oeste,Cativo,2452576,2020-02-01
2020,2,Centro-Oeste,Comercial,663054,2020-02-01
2020,2,Centro-Oeste,Industrial,795480,2020-02-01
2020,2,Centro-Oeste,Outros,647527,2020-02-01
2020,2,Centro-Oeste,Residencial,1099185,2020-02-01
2020,2,Centro-Oeste,Total,3205252,2020-02-01
2020,2,Nordeste,Cativo,5056892,2020-02-01
2020,2,Nordeste,Comercial,1263173,2020-02-01
2020,2,Nordeste,Industrial,1791912,2020-02-01
2020,2,Nordeste,Outros,1296226,2020-02-01
2020,2,Nordeste,Residencial,2456878,2020-02-01
2020,2,Nordeste,Total,6808197,2020-02-01
2020,2,Norte,Cativo,1684936,2020-02-01
2020,2,Norte,Comercial,433889,2020-02-01
2020,2,Norte,Industrial,1200035,2020-02-01
2020,2,Norte,Outros,406265,2020-02-01
2020,2,Norte,Residencial,795845,2020-02-01
2020,2,Norte,Total,2836042,2020-02-01
2020,2,Sudeste,Cativo,12236393,2020-02-01
2020,2,Sudeste,Comercial,4191407,2020-02-01
2020,2,Sudeste,Industrial,7341087,2020-02-01
2020,2,Sudeste,Outros,2571721,2020-02-01
2020,2,Sudeste,Residencial,5890215,2020-02-01
2020,2,Sudeste,Total,19994439,2020-02-01
2020,2,Sul,Cativo,5545880,2020-02-01
2020,2,Sul,Comercial,1487690,2020-02-01
2020,2,Sul,Industrial,2769212,2020-02-01
2020,2,Sul,Outros,1722194,2020-02-01
2020,2,Sul,Residencial,2141096,2020-02-01
2020,2,Sul,Total,8120194,2020-02-01
2020,3,Centro-Oeste,Cativo,2414364,2020-03-01
2020,3,Centro-Oeste,Comercial,653187,2020-03-01
2020,3,Centro-Oeste,Industrial,840557,2020-03-01
2020,3,Centro-Oeste,Outros,643925,2020-03-01
2020,3,Centro-Oeste,Residencial,1084223,2020-03-01
2020,3,Centro-Oeste,Total,3221897,2020-03-01
2020,3,Nordeste,Cativo,5224875,2020-03-01
2020,3,Nordeste,Comercial,1252060,2020-03-01
2020,3,Nordeste,Industrial,1752586,2020-03-01
2020,3,Nordeste,Outros,1325648,2020-03-01
2020,3,Nordeste,Residencial,2599625,2020-03-01
2020,3,Nordeste,Total,6929927,2020-03-01
2020,3,Norte,Cativo,1698841,2020-03-01
2020,3,Norte,Comercial,418875,2020-03-01
2020,3,Norte,Industrial,1170713,2020-03-01
2020,3,Norte,Outros,416486,2020-03-01
2020,3,Norte,Residencial,809199,2020-03-01
2020,3,Norte,Total,2815281,2020-03-01
2020,3,Sudeste,Cativo,12257400,2020-03-01
2020,3,Sudeste,Comercial,4072867,2020-03-01
2020,3,Sudeste,Industrial,7587631,2020-03-01
2020,3,Sudeste,Outros,2665980,2020-03-01
2020,3,Sudeste,Residencial,5894605,2020-03-01
2020,3,Sudeste,Total,20221088,2020-03-01
2020,3,Sul,Cativo,5335568,2020-03-01
2020,3,Sul,Comercial,1419091,2020-03-01
2020,3,Sul,Industrial,2775841,2020-03-01
2020,3,Sul,Outros,1711279,2020-03-01
2020,3,Sul,Residencial,2044196,2020-03-01
2020,3,Sul,Total,7950412,2020-03-01
2020,4,Centro-Oeste,Cativo,2408665,2020-04-01
2020,4,Centro-Oeste,Comercial,551957,2020-04-01
2020,4,Centro-Oeste,Industrial,775072,2020-04-01
2020,4,Centro-Oeste,Outros,647200,2020-04-01
2020,4,Centro-Oeste,Residencial,1151276,2020-04-01
2020,4,Centro-Oeste,Total,3125510,2020-04-01
2020,4,Nordeste,Cativo,4962137,2020-04-01
2020,4,Nordeste,Comercial,992340,2020-04-01
2020,4,Nordeste,Industrial,1435283,2020-04-01
2020,4,Nordeste,Outros,1267240,2020-04-01
2020,4,Nordeste,Residencial,2667828,2020-04-01
2020,4,Nordeste,Total,6362702,2020-04-01
2020,4,Norte,Cativo,1600233,2020-04-01
2020,4,Norte,Comercial,348648,2020-04-01
2020,4,Norte,Industrial,1075533,2020-04-01
2020,4,Norte,Outros,380531,2020-04-01
2020,4,Norte,Residencial,825127,2020-04-01
2020,4,Norte,Total,2629847,2020-04-01
2020,4,Sudeste,Cativo,11196099,2020-04-01
2020,4,Sudeste,Comercial,3318787,2020-04-01
2020,4,Sudeste,Industrial,6503648,2020-04-01
2020,4,Sudeste,Outros,2564011,2020-04-01
2020,4,Sudeste,Residencial,5678226,2020-04-01
2020,4,Sudeste,Total,18064678,2020-04-01
2020,4,Sul,Cativo,4820134,2020-04-01
2020,4,Sul,Comercial,1176546,2020-04-01
2020,4,Sul,Industrial,2377961,2020-04-01
2020,4,Sul,Outros,1530903,2020-04-01
2020,4,Sul,Residencial,1995891,2020-04-01
2020,4,Sul,Total,7081306,2020-04-01
2020,5,Centro-Oeste,Cativo,2263176,2020-05-01
2020,5,Centro-Oeste,Comercial,498099,2020-05-01
2020,5,Centro-Oeste,Industrial,848022,2020-05-01
2020,5,Centro-Oeste,Outros,644544,2020-05-01
2020,5,Centro-Oeste,Residencial,1069857,2020-05-01
2020,5,Centro-Oeste,Total,3060526,2020-05-01
2020,5,Nordeste,Cativo,4808295,2020-05-01
2020,5,Nordeste,Comercial,935124,2020-05-01
2020,5,Nordeste,Industrial,1569818,2020-05-01
2020,5,Nordeste,Outros,1264180,2020-05-01
2020,5,Nordeste,Residencial,2587575,2020-05-01
2020,5,Nordeste,Total,6356706,2020-05-01
2020,5,Norte,Cativo,1583356,2020-05-01
2020,5,Norte,Comercial,342106,2020-05-01
2020,5,Norte,Industrial,1119413,2020-05-01
2020,5,Norte,Outros,373318,2020-05-01
2020,5,Norte,Residencial,821864,2020-05-01
2020,5,Norte,Total,2656710,2020-05-01
2020,5,Sudeste,Cativo,10631776,2020-05-01
2020,5,Sudeste,Comercial,2982077,2020-05-01
2020,5,Sudeste,Industrial,6357405,2020-05-01
2020,5,Sudeste,Outros,2612067,2020-05-01
2020,5,Sudeste,Residencial,5426559,2020-05-01
2020,5,Sudeste,Total,17378113,2020-05-01
2020,5,Sul,Cativo,4383276,2020-05-01
2020,5,Sul,Comercial,1016722,2020-05-01
2020,5,Sul,Industrial,2420714,2020-05-01
2020,5,Sul,Outros,1384694,2020-05-01
2020,5,Sul,Residencial,1850034,2020-05-01
2020,5,Sul,Total,6672169,2020-05-01
2020,6,Centro-Oeste,Cativo,2157247,2020-06-01
2020,6,Centro-Oeste,Comercial,476801,2020-06-01
2020,6,Centro-Oeste,Industrial,835280,2020-06-01
2020,6,Centro-Oeste,Outros,669366,2020-06-01
2020,6,Centro-Oeste,Residencial,961846,2020-06-01
2020,6,Centro-Oeste,Total,2943298,2020-06-01
2020,6,Nordeste,Cativo,4645328,2020-06-01
2020,6,Nordeste,Comercial,912006,2020-06-01
2020,6,Nordeste,Industrial,1627795,2020-06-01
2020,6,Nordeste,Outros,1270053,2020-06-01
2020,6,Nordeste,Residencial,2424707,2020-06-01
2020,6,Nordeste,Total,6234571,2020-06-01
2020,6,Norte,Cativo,1610555,2020-06-01
2020,6,Norte,Comercial,363208,2020-06-01
2020,6,Norte,Industrial,1144996,2020-06-01
2020,6,Norte,Outros,371341,2020-06-01
2020,6,Norte,Residencial,829358,2020-06-01
2020,6,Norte,Total,2708913,2020-06-01
2020,6,Sudeste,Cativo,10470144,2020-06-01
2020,6,Sudeste,Comercial,2860466,2020-06-01
2020,6,Sudeste,Industrial,6477437,2020-06-01
2020,6,Sudeste,Outros,2577289,2020-06-01
2020,6,Sudeste,Residencial,5400701,2020-06-01
2020,6,Sudeste,Total,17315899,2020-06-01
2020,6,Sul,Cativo,4253029,2020-06-01
2020,6,Sul,Comercial,998792,2020-06-01
2020,6,Sul,Industrial,2465184,2020-06-01
2020,6,Sul,Outros,1323037,2020-06-01
2020,6,Sul,Residencial,1779341,2020-06-01
2020,6,Sul,Total,6566358,2020-06-01
2020,7,Centro-Oeste,Cativo,2260412,2020-07-01
2020,7,Centro-Oeste,Comercial,500366,2020-07-01
2020,7,Centro-Oeste,Industrial,871299,2020-07-01
2020,7,Centro-Oeste,Outros,709155,2020-07-01
2020,7,Centro-Oeste,Residencial,999892,2020-07-01
2020,7,Centro-Oeste,Total,3080715,2020-07-01
2020,7,Nordeste,Cativo,4755627,2020-07-01
2020,7,Nordeste,Comercial,979268,2020-07-01
2020,7,Nordeste,Industrial,1812746,2020-07-01
2020,7,Nordeste,Outros,1316399,2020-07-01
2020,7,Nordeste,Residencial,2421271,2020-07-01
2020,7,Nordeste,Total,6529696,2020-07-01
2020,7,Norte,Cativo,1736383,2020-07-01
2020,7,Norte,Comercial,407640,2020-07-01
2020,7,Norte,Industrial,1214067,2020-07-01
2020,7,Norte,Outros,403392,2020-07-01
2020,7,Norte,Residencial,873223,2020-07-01
2020,7,Norte,Total,2898331,2020-07-01
2020,7,Sudeste,Cativo,10743355,2020-07-01
2020,7,Sudeste,Comercial,3015116,2020-07-01
2020,7,Sudeste,Industrial,7279624,2020-07-01
2020,7,Sudeste,Outros,2590037,2020-07-01
2020,7,Sudeste,Residencial,5496330,2020-07-01
2020,7,Sudeste,Total,18381113,2020-07-01
2020,7,Sul,Cativo,4408571,2020-07-01
2020,7,Sul,Comercial,1032480,2020-07-01
2020,7,Sul,Industrial,2734189,2020-07-01
2020,7,Sul,Outros,1296954,2020-07-01
2020,7,Sul,Residencial,1915801,2020-07-01
2020,7,Sul,Total,6979429,2020-07-01
2020,8,Centro-Oeste,Cativo,2374704,2020-08-01
2020,8,Centro-Oeste,Comercial,552355,2020-08-01
2020,8,Centro-Oeste,Industrial,903119,2020-08-01
2020,8,Centro-Oeste,Outros,744212,2020-08-01
2020,8,Centro-Oeste,Residencial,1050727,2020-08-01
2020,8,Centro-Oeste,Total,3250420,2020-08-01
2020,8,Nordeste,Cativo,4743730,2020-08-01
2020,8,Nordeste,Comercial,1006834,2020-08-01
2020,8,Nordeste,Industrial,1802106,2020-08-01
2020,8,Nordeste,Outros,1358738,2020-08-01
2020,8,Nordeste,Residencial,2354040,2020-08-01
2020,8,Nordeste,Total,6521729,2020-08-01
2020,8,Norte,Cativo,1805669,2020-08-01
2020,8,Norte,Comercial,436040,2020-08-01
2020,8,Norte,Industrial,1280309,2020-08-01
2020,8,Norte,Outros,422917,2020-08-01
2020,8,Norte,Residencial,896081,2020-08-01
2020,8,Norte,Total,3035358,2020-08-01
2020,8,Sudeste,Cativo,11285918,2020-08-01
2020,8,Sudeste,Comercial,3198267,2020-08-01
2020,8,Sudeste,Industrial,7697945,2020-08-01
2020,8,Sudeste,Outros,2757003,2020-08-01
2020,8,Sudeste,Residencial,5671484,2020-08-01
2020,8,Sudeste,Total,19324705,2020-08-01
2020,8,Sul,Cativo,4417566,2020-08-01
2020,8,Sul,Comercial,1056952,2020-08-01
2020,8,Sul,Industrial,2855861,2020-08-01
2020,8,Sul,Outros,1317752,2020-08-01
2020,8,Sul,Residencial,1879433,2020-08-01
2020,8,Sul,Total,7110002,2020-08-01
2020,9,Centro-Oeste,Cativo,2541524,2020-09-01
2020,9,Centro-Oeste,Comercial,599032,2020-09-01
2020,9,Centro-Oeste,Industrial,883037,2020-09-01
2020,9,Centro-Oeste,Outros,758589,2020-09-01
2020,9,Centro-Oeste,Residencial,1154590,2020-09-01
2020,9,Centro-Oeste,Total,3395252,2020-09-01
2020,9,Nordeste,Cativo,4987695,2020-09-01
2020,9,Nordeste,Comercial,1078202,2020-09-01
2020,9,Nordeste,Industrial,1869807,2020-09-01
2020,9,Nordeste,Outros,1416593,2020-09-01
2020,9,Nordeste,Residencial,2458559,2020-09-01
2020,9,Nordeste,Total,6823173,2020-09-01
2020,9,Norte,Cativo,1871253,2020-09-01
2020,9,Norte,Comercial,447732,2020-09-01
2020,9,Norte,Industrial,1259856,2020-09-01
2020,9,Norte,Outros,435851,2020-09-01
2020,9,Norte,Residencial,941907,2020-09-01
2020,9,Norte,Total,3085356,2020-09-01
2020,9,Sudeste,Cativo,11643121,2020-09-01
2020,9,Sudeste,Comercial,3431647,2020-09-01
2020,9,Sudeste,Industrial,7723165,2020-09-01
2020,9,Sudeste,Outros,2873473,2020-09-01
2020,9,Sudeste,Residencial,5756785,2020-09-01
2020,9,Sudeste,Total,19785076,2020-09-01
2020,9,Sul,Cativo,4487405,2020-09-01
2020,9,Sul,Comercial,1109652,2020-09-01
2020,9,Sul,Industrial,2918140,2020-09-01
2020,9,Sul,Outros,1307171,2020-09-01
2020,9,Sul,Residencial,1928535,2020-09-01
2020,9,Sul,Total,7263503,2020-09-01
2020,10,Centro-Oeste,Cativo,2773342,2020-10-01
2020,10,Centro-Oeste,Comercial,642504,2020-10-01
2020,10,Centro-Oeste,Industrial,910630,2020-10-01
2020,10,Centro-Oeste,Outros,794793,2020-10-01
2020,10,Centro-Oeste,Residencial,1306605,2020-10-01
2020,10,Centro-Oeste,Total,3654537,2020-10-01
2020,10,Nordeste,Cativo,5360449,2020-10-01
2020,10,Nordeste,Comercial,1188113,2020-10-01
2020,10,Nordeste,Industrial,1989741,2020-10-01
2020,10,Nordeste,Outros,1559235,2020-10-01
2020,10,Nordeste,Residencial,2628026,2020-10-01
2020,10,Nordeste,Total,7365122,2020-10-01
2020,10,Norte,Cativo,1879115,2020-10-01
2020,10,Norte,Comercial,456179,2020-10-01
2020,10,Norte,Industrial,1316380,2020-10-01
2020,10,Norte,Outros,426532,2020-10-01
2020,10,Norte,Residencial,961020,2020-10-01
2020,10,Norte,Total,3160118,2020-10-01
2020,10,Sudeste,Cativo,12723123,2020-10-01
2020,10,Sudeste,Comercial,3890200,2020-10-01
2020,10,Sudeste,Industrial,8042501,2020-10-01
2020,10,Sudeste,Outros,3050307,2020-10-01
2020,10,Sudeste,Residencial,6241390,2020-10-01
2020,10,Sudeste,Total,21224405,2020-10-01
2020,10,Sul,Cativo,4593731,2020-10-01
2020,10,Sul,Comercial,1176296,2020-10-01
2020,10,Sul,Industrial,3037211,2020-10-01
2020,10,Sul,Outros,1352881,2020-10-01
2020,10,Sul,Residencial,1953027,2020-10-01
2020,10,Sul,Total,7519420,2020-10-01
2020,11,Centro-Oeste,Cativo,2584424,2020-11-01
2020,11,Centro-Oeste,Comercial,626655,2020-11-01
2020,11,Centro-Oeste,Industrial,855514,2020-11-01
2020,11,Centro-Oeste,Outros,715229,2020-11-01
2020,11,Centro-Oeste,Residencial,1221557,2020-11-01
2020,11,Centro-Oeste,Total,3418959,2020-11-01
2020,11,Nordeste,Cativo,5111703,2020-11-01
2020,11,Nordeste,Comercial,1146754,2020-11-01
2020,11,Nordeste,Industrial,1811249,2020-11-01
2020,11,Nordeste,Outros,1371715,2020-11-01
2020,11,Nordeste,Residencial,2680085,2020-11-01
2020,11,Nordeste,Total,7009811,2020-11-01
2020,11,Norte,Cativo,1793446,2020-11-01
2020,11,Norte,Comercial,440277,2020-11-01
2020,11,Norte,Industrial,1242213,2020-11-01
2020,11,Norte,Outros,399174,2020-11-01
2020,11,Norte,Residencial,926027,2020-11-01
2020,11,Norte,Total,3007702,2020-11-01
2020,11,Sudeste,Cativo,11907784,2020-11-01
2020,11,Sudeste,Comercial,3718645,2020-11-01
2020,11,Sudeste,Industrial,7878697,2020-11-01
2020,11,Sudeste,Outros,2780781,2020-11-01
2020,11,Sudeste,Residencial,5999234,2020-11-01
2020,11,Sudeste,Total,20377361,2020-11-01
2020,11,Sul,Cativo,4724072,2020-11-01
2020,11,Sul,Comercial,1217800,2020-11-01
2020,11,Sul,Industrial,3004997,2020-11-01
2020,11,Sul,Outros,1443067,2020-11-01
2020,11,Sul,Residencial,1950980,2020-11-01
2020,11,Sul,Total,7616849,2020-11-01
2020,12,Centro-Oeste,Cativo,2568113,2020-12-01
2020,12,Centro-Oeste,Comercial,630868,2020-12-01
2020,12,Centro-Oeste,Industrial,852467,2020-12-01
2020,12,Centro-Oeste,Outros,710676,2020-12-01
2020,12,Centro-Oeste,Residencial,1219579,2020-12-01
